Channel Name,SRP Filename,SNP Filename,Position,Satellite,Status
TLC CAAC SD,1_0_16_10CC_1_1_D7A9E3_0_0_0.png,tlccaacsd.png,21.5E,(2) 21.5E KU-band Eutelsat 21B,Found
ZJTV-HD,1_0_1_43_2_0_D7AAA7_0_0_0.png,zjtvhd.png,21.5E,(2) 21.5E KU-band Eutelsat 21B,Found
,1_0_2_70B_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_517_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_643_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_44F_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_57B_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_6A7_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_4B3_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
,1_0_2_5DF_B_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
.,1_0_19_17D4_C91_3_EB0000_0_0_0.png,.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1+1,1_0_16_1E5B_C9E_3_EB0000_0_0_0.png,11.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1050 Kielce SuperNova,1_0_1_41A_0_1_EB0000_0_0_0.png,1050kielcesupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1070 Krakow SuperNova,1_0_1_42E_0_1_EB0000_0_0_0.png,1070krakowsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1100 Lodz SuperNova,1_0_1_44C_0_1_EB0000_0_0_0.png,1100lodzsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1120 Opole SuperNova,1_0_1_460_0_1_EB0000_0_0_0.png,1120opolesupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1150 Torun SuperNova,1_0_1_47E_0_1_EB0000_0_0_0.png,1150torunsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1170 Gdansk SuperNova,1_0_1_492_0_1_EB0000_0_0_0.png,1170gdansksupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1180 Wroclaw SuperNova,1_0_1_49C_0_1_EB0000_0_0_0.png,1180wroclawsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1240 Rzeszow SuperNova,1_0_1_4D8_0_1_EB0000_0_0_0.png,1240rzeszowsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
12441V SID 0x4e46,1_0_1_4E46_5_0_EB0000_0_0_0.png,12441vsid0x4e46.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
12441V SID 0x4e57,1_0_1_4E57_5_0_EB0000_0_0_0.png,12441vsid0x4e57.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1260 Szczecin SuperNova,1_0_1_4EC_0_1_EB0000_0_0_0.png,1260szczecinsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1290 Nowy-Sacz SuperNova,1_0_1_50A_0_1_EB0000_0_0_0.png,1290nowysaczsupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1370 Stalowa-Wola SuperNova,1_0_1_55A_0_1_EB0000_0_0_0.png,1370stalowawolasupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1380 Warszawa SuperNova,1_0_1_564_0_1_EB0000_0_0_0.png,1380warszawasupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1390 Biala-Podlaska SuperNova,1_0_1_56E_0_1_EB0000_0_0_0.png,1390bialapodlaskasupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1480 Jelenia-Gora SuperNova,1_0_1_5C8_0_1_EB0000_0_0_0.png,1480jeleniagorasupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1510 Trzebnica SuperNova,1_0_1_5E6_0_1_EB0000_0_0_0.png,1510trzebnicasupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
1530 Paprotnia SuperNova,1_0_1_5FA_0_1_EB0000_0_0_0.png,1530paprotniasupernova.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
192TV,1_0_16_177F_C82_3_EB0000_0_0_0.png,192tv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2000 SES ESKA,1_0_1_7D0_0_1_EB0000_0_0_0.png,2000seseska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2010 Belchatow ESKA,1_0_1_7DA_0_1_EB0000_0_0_0.png,2010belchatoweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2020 Bialystok ESKA,1_0_1_7E4_0_1_EB0000_0_0_0.png,2020bialystokeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2030 Bydgoszcz ESKA,1_0_1_7EE_0_1_EB0000_0_0_0.png,2030bydgoszczeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2040 Gorzow ESKA,1_0_1_7F8_0_1_EB0000_0_0_0.png,2040gorzoweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2050 Kielce ESKA,1_0_1_802_0_1_EB0000_0_0_0.png,2050kielceeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2060 Siedlce ESKA,1_0_1_80C_0_1_EB0000_0_0_0.png,2060siedlceeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2070 Krakow ESKA,1_0_1_816_0_1_EB0000_0_0_0.png,2070krakoweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2080 Leszno ESKA,1_0_1_820_0_1_EB0000_0_0_0.png,2080lesznoeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2090 Pila ESKA,1_0_1_82A_0_1_EB0000_0_0_0.png,2090pilaeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2100 Lodz ESKA,1_0_1_834_0_1_EB0000_0_0_0.png,2100lodzeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2110 Olsztyn ESKA,1_0_1_83E_0_1_EB0000_0_0_0.png,2110olsztyneska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2120 Opole ESKA,1_0_1_848_0_1_EB0000_0_0_0.png,2120opoleeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2130 Lublin ESKA,1_0_1_852_0_1_EB0000_0_0_0.png,2130lublineska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2140 Poznan ESKA,1_0_1_85C_0_1_EB0000_0_0_0.png,2140poznaneska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2150 Torun ESKA,1_0_1_866_0_1_EB0000_0_0_0.png,2150toruneska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2160 Tarnow ESKA,1_0_1_870_0_1_EB0000_0_0_0.png,2160tarnoweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2170 Trojmiasto ESKA,1_0_1_87A_0_1_EB0000_0_0_0.png,2170trojmiastoeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2180 Wroclaw ESKA,1_0_1_884_0_1_EB0000_0_0_0.png,2180wroclaweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2190 Zielona-Gora ESKA,1_0_1_88E_0_1_EB0000_0_0_0.png,2190zielonagoraeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2200 Ostrow ESKA,1_0_1_898_0_1_EB0000_0_0_0.png,2200ostroweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2210 Radom ESKA,1_0_1_8A2_0_1_EB0000_0_0_0.png,2210radomeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2220 Slask ESKA,1_0_1_8AC_0_1_EB0000_0_0_0.png,2220slaskeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2230 Zamosc ESKA,1_0_1_8B6_0_1_EB0000_0_0_0.png,2230zamosceska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2240 Rzeszow ESKA,1_0_1_8C0_0_1_EB0000_0_0_0.png,2240rzeszoweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2250 Plock ESKA,1_0_1_8CA_0_1_EB0000_0_0_0.png,2250plockeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2260 Szczecin ESKA,1_0_1_8D4_0_1_EB0000_0_0_0.png,2260szczecineska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2270 Koszalin ESKA,1_0_1_8DE_0_1_EB0000_0_0_0.png,2270koszalineska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2300 Beskidy/Zywiec ESKA,1_0_1_8FC_0_1_EB0000_0_0_0.png,2300beskidyzywieceska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2310 Szczecinek ESKA,1_0_1_906_0_1_EB0000_0_0_0.png,2310szczecinekeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2320 Przemysl ESKA,1_0_1_910_0_1_EB0000_0_0_0.png,2320przemysleska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2330 Malopolska ESKA,1_0_1_91A_0_1_EB0000_0_0_0.png,2330malopolskaeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2360 Krasnik ESKA,1_0_1_938_0_1_EB0000_0_0_0.png,2360krasnikeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2400 Starachowice ESKA,1_0_1_960_0_1_EB0000_0_0_0.png,2400starachowiceeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2420 Zary ESKA,1_0_1_974_0_1_EB0000_0_0_0.png,2420zaryeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2430 Elblag ESKA,1_0_1_97E_0_1_EB0000_0_0_0.png,2430elblageska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2440 Ilawa ESKA,1_0_1_988_0_1_EB0000_0_0_0.png,2440ilawaeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2450 Grudziadz ESKA,1_0_1_992_0_1_EB0000_0_0_0.png,2450grudziadzeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2460 Lomza ESKA,1_0_1_99C_0_1_EB0000_0_0_0.png,2460lomzaeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2480 JG-Wroclaw ESKA,1_0_1_9B0_0_1_EB0000_0_0_0.png,2480jgwroclaweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
24Kitchen,1_0_1_4EAC_CA4_3_EB0000_0_0_0.png,24kitchen.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
24Kitchen,1_0_16_523F_C99_3_EB0000_0_0_0.png,24kitchen.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
24Kitchen Adria,1_0_1_4F38_CA6_3_EB0000_0_0_0.png,24kitchenadria.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2500 Ostrzeszow ESKA,1_0_1_9C4_0_1_EB0000_0_0_0.png,2500ostrzeszoweska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
2520 Braniewo ESKA,1_0_1_9D8_0_1_EB0000_0_0_0.png,2520braniewoeska.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
3040 Gorzow VOX,1_0_1_BE0_0_1_EB0000_0_0_0.png,3040gorzowvox.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
3140 Poznan VOX,1_0_1_C44_0_1_EB0000_0_0_0.png,3140poznanvox.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
3210 Radom VOX,1_0_1_C8A_0_1_EB0000_0_0_0.png,3210radomvox.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
3990 VOX,1_0_1_F96_0_1_EB0000_0_0_0.png,3990vox.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
4000 SES PLUS,1_0_1_FA0_0_1_EB0000_0_0_0.png,4000sesplus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
4070 Krakow PLUS,1_0_1_FE6_0_1_EB0000_0_0_0.png,4070krakowplus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
4110 Olsztyn PLUS,1_0_1_100E_0_1_EB0000_0_0_0.png,4110olsztynplus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
4130 Lublin PLUS,1_0_1_1022_0_1_EB0000_0_0_0.png,4130lublinplus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
4270 Koszalin PLUS,1_0_1_10AE_0_1_EB0000_0_0_0.png,4270koszalinplus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
4340 Podhale PLUS,1_0_1_10F4_0_1_EB0000_0_0_0.png,4340podhaleplus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
5000 - Testowy 1,1_0_1_1388_0_1_EB0000_0_0_0.png,5000testowy1.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
7990,1_0_1_1F36_0_1_EB0000_0_0_0.png,7990.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
8010 Radio Rodzina,1_0_1_1F4A_0_1_EB0000_0_0_0.png,8010radiorodzina.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
8020 Emaus,1_0_1_1F54_0_1_EB0000_0_0_0.png,8020emaus.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
A11,1_0_16_312_C94_3_EB0000_0_0_0.png,a11.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AMC,1_0_1_4E5A_C9C_3_EB0000_0_0_0.png,amc.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AMC,1_0_1_4E5A_CA8_3_EB0000_0_0_0.png,amc.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AMC,1_0_16_36FB_C8C_3_EB0000_0_0_0.png,amc.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AMC SK,1_0_16_372B_C8E_3_EB0000_0_0_0.png,amcsk.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
ARMY FM,1_0_2_1E2A_C9E_3_EB0000_0_0_0.png,armyfm.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
ATV,1_0_1_4E8F_CA4_3_EB0000_0_0_0.png,atv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AXN Black Central Europe,1_0_16_3D00_C95_3_EB0000_0_0_0.png,axnblackcentraleurope.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AXN CZ,1_0_16_315_C94_3_EB0000_0_0_0.png,axncz.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AXN White Central Europe,1_0_16_3D01_C95_3_EB0000_0_0_0.png,axnwhitecentraleurope.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Adria TV,1_0_1_4F1B_CA5_3_EB0000_0_0_0.png,adriatv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Agro TV HD,1_0_19_4E32_C8B_3_EB0000_0_0_0.png,agrotvhd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Al Jazeera,1_0_1_4E86_CA8_3_EB0000_0_0_0.png,aljazeera.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Alfa TV,1_0_1_4F32_CA6_3_EB0000_0_0_0.png,alfatv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Alsat M,1_0_1_4F33_CA6_3_EB0000_0_0_0.png,alsatm.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Animal Planet,1_0_1_4E9A_CA4_3_EB0000_0_0_0.png,animalplanet.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena 1x2,1_0_1_4EBD_CA4_3_EB0000_0_0_0.png,arena1x2.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Adrenalin,1_0_1_4E9A_C9F_3_EB0000_0_0_0.png,arenaadrenalin.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena ESport,1_0_1_4E52_CA7_3_EB0000_0_0_0.png,arenaesport.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Fight,1_0_1_4E6B_CA5_3_EB0000_0_0_0.png,arenafight.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium 1,1_0_1_4EAF_CA4_3_EB0000_0_0_0.png,arenapremium1.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium 2,1_0_1_4E5B_CA8_3_EB0000_0_0_0.png,arenapremium2.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium 3,1_0_1_4ECA_CA5_3_EB0000_0_0_0.png,arenapremium3.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium 4 HD,1_0_1_4F23_C9C_3_EB0000_0_0_0.png,arenapremium4hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium 5 HD,1_0_1_4F2F_C9F_3_EB0000_0_0_0.png,arenapremium5hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium_1,1_0_1_4EA9_CA4_3_EB0000_0_0_0.png,arenapremium1.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium_2,1_0_19_4EA0_CA4_3_EB0000_0_0_0.png,arenapremium2.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Premium_3,1_0_1_4F08_CA5_3_EB0000_0_0_0.png,arenapremium3.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 1 HD,1_0_19_3C29_C90_3_EB0000_0_0_0.png,arenasport1hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 1 HD,1_0_19_4E34_CA7_3_EB0000_0_0_0.png,arenasport1hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 1 HD CG,1_0_1_4EE9_CA5_3_EB0000_0_0_0.png,arenasport1hdcg.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 10 HD,1_0_1_4EAE_CA4_3_EB0000_0_0_0.png,arenasport10hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 2 HD,1_0_19_3724_C8E_3_EB0000_0_0_0.png,arenasport2hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 2 HD,1_0_19_4E35_CA7_3_EB0000_0_0_0.png,arenasport2hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 3 HD,1_0_19_4E36_CA7_3_EB0000_0_0_0.png,arenasport3hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 4 HD,1_0_19_4E37_CA7_3_EB0000_0_0_0.png,arenasport4hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 5 HD,1_0_19_4E38_CA7_3_EB0000_0_0_0.png,arenasport5hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 6 HD,1_0_1_4EEB_CA8_3_EB0000_0_0_0.png,arenasport6hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 7 HD,1_0_1_4EEC_CA8_3_EB0000_0_0_0.png,arenasport7hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 8 HD,1_0_1_4EED_CA4_3_EB0000_0_0_0.png,arenasport8hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport 9 HD,1_0_1_4F3A_CA6_3_EB0000_0_0_0.png,arenasport9hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport_1 HD,1_0_1_4EE8_CA5_3_EB0000_0_0_0.png,arenasport1hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport_2 HD,1_0_1_4E46_CA6_3_EB0000_0_0_0.png,arenasport2hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport_3 HD,1_0_1_4E57_CA6_3_EB0000_0_0_0.png,arenasport3hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Sport_4 HD,1_0_1_4E4A_CA6_3_EB0000_0_0_0.png,arenasport4hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena Tenis HD,1_0_1_4E43_C9C_3_EB0000_0_0_0.png,arenatenishd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena_Sport 4,1_0_1_4EFB_CA5_3_EB0000_0_0_0.png,arenasport4.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena_Sport 5,1_0_1_4EF3_C8B_3_EB0000_0_0_0.png,arenasport5.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arena_Sport 6,1_0_1_4F09_CA5_3_EB0000_0_0_0.png,arenasport6.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Arrow Classic Rock,1_0_2_17F0_C82_3_EB0000_0_0_0.png,arrowclassicrock.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AutoMotorSport HD,1_0_19_17D0_C82_3_EB0000_0_0_0.png,automotorsporthd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
AutoMotorSport HD,1_0_19_17D7_C91_3_EB0000_0_0_0.png,automotorsporthd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
B92,1_0_1_4E26_CA7_3_EB0000_0_0_0.png,b92.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BBC Earth,1_0_1_4E99_CA4_3_EB0000_0_0_0.png,bbcearth.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BBC NL,1_0_19_52B0_C99_3_EB0000_0_0_0.png,bbcnl.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BBC News,1_0_1_4F17_C9F_3_EB0000_0_0_0.png,bbcnews.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BEAT JZ,1_0_1_134F_CA2_3_EB0000_0_0_0.png,beatjz.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BEAT SV,1_0_1_1350_CA2_3_EB0000_0_0_0.png,beatsv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BHTV,1_0_1_4E90_CA8_3_EB0000_0_0_0.png,bhtv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BN 2,1_0_1_4E87_CA8_3_EB0000_0_0_0.png,bn2.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BN HD,1_0_1_4E88_CA8_3_EB0000_0_0_0.png,bnhd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BN Music,1_0_1_4EBA_CA4_3_EB0000_0_0_0.png,bnmusic.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BN radio,1_0_2_5157_CA6_3_EB0000_0_0_0.png,bnradio.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
BNR Nieuwsradio,1_0_2_4ED1_C99_3_EB0000_0_0_0.png,bnrnieuwsradio.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Baby TV,1_0_1_4F24_C9C_3_EB0000_0_0_0.png,babytv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Baby TV,1_0_1_4F24_CA5_3_EB0000_0_0_0.png,babytv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Balkan Sport 2,1_0_1_4EA5_CA4_3_EB0000_0_0_0.png,balkansport2.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Balkan Trip,1_0_1_4E56_CA5_3_EB0000_0_0_0.png,balkantrip.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Barrandov Krimi,1_0_16_31E_C94_3_EB0000_0_0_0.png,barrandovkrimi.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Blic TV HD,1_0_1_4EC4_C8B_3_EB0000_0_0_0.png,blictvhd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Bloomberg Adria,1_0_1_4E6D_CA6_3_EB0000_0_0_0.png,bloombergadria.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Bor TV,1_0_1_4EFD_C9C_3_EB0000_0_0_0.png,bortv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Bravo Music,1_0_1_4EBF_C9F_3_EB0000_0_0_0.png,bravomusic.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Bravo music,1_0_1_4EBF_CA6_3_EB0000_0_0_0.png,bravomusic.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
Brazzers,1_0_1_4ED5_CA4_3_EB0000_0_0_0.png,brazzers.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CD Infokanaal,1_0_16_17E0_C82_3_EB0000_0_0_0.png,cdinfokanaal.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CNN,1_0_1_4EC5_CA4_3_EB0000_0_0_0.png,cnn.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CNN Prima News HD,1_0_19_36FF_C8C_3_EB0000_0_0_0.png,cnnprimanewshd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
COUNTRY JZ,1_0_1_1352_CA2_3_EB0000_0_0_0.png,countryjz.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
COUNTRY SV,1_0_1_1353_CA2_3_EB0000_0_0_0.png,countrysv.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CS Film,1_0_16_36EA_C8C_3_EB0000_0_0_0.png,csfilm.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CS History,1_0_16_335A_C93_3_EB0000_0_0_0.png,cshistory.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CS Horror,1_0_16_36EB_C8C_3_EB0000_0_0_0.png,cshorror.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CS Mystery,1_0_16_334D_C93_3_EB0000_0_0_0.png,csmystery.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 1 JM HD,1_0_19_1F48_CA1_3_EB0000_0_0_0.png,ct1jmhd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 1 JZC HD,1_0_19_1F4C_CA1_3_EB0000_0_0_0.png,ct1jzchd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 1 PHA HD,1_0_19_1F41_CA1_3_EB0000_0_0_0.png,ct1phahd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 1 SM HD,1_0_19_1F47_CA1_3_EB0000_0_0_0.png,ct1smhd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 1 SVC HD,1_0_19_1F4A_CA1_3_EB0000_0_0_0.png,ct1svchd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 2 HD,1_0_19_1F42_CA1_3_EB0000_0_0_0.png,ct2hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
CT 24 HD,1_0_19_1F43_CA1_3_EB0000_0_0_0.png,ct24hd.png,23.5E,(3) 23.5E KU-band Astra 3B/3C,Found
