Channel Name,SRP Filename,SNP Filename,Position,Satellite,Status
NUTA GOLD,1_0_1_114F_2AF8_13E_820000_0_0_0.png,nutagold.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
NUTA TV,1_0_1_1150_2AF8_13E_820000_0_0_0.png,nutatv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Naftemporiki TV HD,1_0_1_160_1C84_13E_820000_0_0_0.png,naftemporikitvhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nastoyashcheye Vremya,1_0_16_70_2FA8_13E_820000_0_0_0.png,nastoyashcheyevremya.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nat Geo People HD,1_0_1_2907_1EDC_71_820000_0_0_0.png,natgeopeoplehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nat Geo Wild HD,1_0_1_195_1518_13E_820000_0_0_0.png,natgeowildhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nataly,1_0_1_6BB_3138_13E_820000_0_0_0.png,nataly.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
National Geographic Wild HD,1_0_1_13F6_5DC_13E_820000_0_0_0.png,nationalgeographicwildhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
New Life Radio,1_0_2_8B2_1F4_FC_820000_0_0_0.png,newliferadio.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
News HD,1_0_19_2C3D_19C8_FBFF_820000_0_0_0.png,newshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nick Jr,1_0_1_3_1964_13E_820000_0_0_0.png,nickjr.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nick Jr,1_0_1_590_19C8_FBFF_820000_0_0_0.png,nickjr.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nickelodeon,1_0_1_9_1964_13E_820000_0_0_0.png,nickelodeon.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nickelodeon,1_0_1_2C38_2260_FBFF_820000_0_0_0.png,nickelodeon.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nickelodeon,1_0_1_13A_157C_13E_820000_0_0_0.png,nickelodeon.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nickelodeon,1_0_1_182_1C84_13E_820000_0_0_0.png,nickelodeon.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nickelodeon,1_0_16_80_251C_D5_820000_0_0_0.png,nickelodeon.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nicktoons HD,1_0_1_E_1964_13E_820000_0_0_0.png,nicktoonshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nicktoons HD,1_0_1_45_1964_13E_820000_0_0_0.png,nicktoonshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
No Name Radio,1_0_2_2152_3070_13E_820000_0_0_0.png,nonameradio.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Noor Dubai Radio,1_0_A_388_2134_13E_820000_0_0_0.png,noordubairadio.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Noursat English,1_0_1_654_2454_13E_820000_0_0_0.png,noursatenglish.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nova News HD,1_0_19_92_251C_D5_820000_0_0_0.png,novanewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema1HD,1_0_1_3C95_1BBC_13E_820000_0_0_0.png,novacinema1hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema1HD Cy,1_0_1_3C8D_1BBC_13E_820000_0_0_0.png,novacinema1hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema2HD,1_0_1_1BCA_17D4_13E_820000_0_0_0.png,novacinema2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema2HD Cy,1_0_1_1BD5_17D4_13E_820000_0_0_0.png,novacinema2hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema3HD,1_0_1_1BC2_17D4_13E_820000_0_0_0.png,novacinema3hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema3HD Cy,1_0_1_1BD6_17D4_13E_820000_0_0_0.png,novacinema3hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema4HD,1_0_1_16E_1C84_13E_820000_0_0_0.png,novacinema4hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novacinema4HD Cy,1_0_1_16F_1C84_13E_820000_0_0_0.png,novacinema4hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports News HD,1_0_1_1BC4_17D4_13E_820000_0_0_0.png,novasportsnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports Premier League,1_0_1_19F_1518_13E_820000_0_0_0.png,novasportspremierleague.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports Prime HD,1_0_1_1A4_1518_13E_820000_0_0_0.png,novasportsprimehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports Prime HD CY,1_0_1_1A5_1518_13E_820000_0_0_0.png,novasportsprimehdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports Start HD,1_0_1_19B_1518_13E_820000_0_0_0.png,novasportsstarthd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports Start HD CY,1_0_1_19C_1518_13E_820000_0_0_0.png,novasportsstarthdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports1HD,1_0_1_197_1518_13E_820000_0_0_0.png,novasports1hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports2HD,1_0_1_3C90_1BBC_13E_820000_0_0_0.png,novasports2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports2HD Cy,1_0_1_3C99_1BBC_13E_820000_0_0_0.png,novasports2hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports3HD,1_0_1_150_157C_13E_820000_0_0_0.png,novasports3hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports3HD,1_0_1_3CA0_1BBC_13E_820000_0_0_0.png,novasports3hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports3HD Cy,1_0_1_14B_157C_13E_820000_0_0_0.png,novasports3hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports3HD Cy,1_0_1_3C9B_1BBC_13E_820000_0_0_0.png,novasports3hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports4HD,1_0_1_162_1C84_13E_820000_0_0_0.png,novasports4hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports4HD Cy,1_0_1_163_1C84_13E_820000_0_0_0.png,novasports4hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports5HD,1_0_1_143_157C_13E_820000_0_0_0.png,novasports5hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports5HD,1_0_1_1A0_1518_13E_820000_0_0_0.png,novasports5hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports5HD Cy,1_0_1_148_157C_13E_820000_0_0_0.png,novasports5hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports5HD Cy,1_0_1_1A6_1518_13E_820000_0_0_0.png,novasports5hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports6HD,1_0_1_199_1518_13E_820000_0_0_0.png,novasports6hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasports6HD CY,1_0_1_19A_1518_13E_820000_0_0_0.png,novasports6hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra1HD,1_0_1_169_1C84_13E_820000_0_0_0.png,novasportsextra1hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra1HD Cy,1_0_1_18A_1C84_13E_820000_0_0_0.png,novasportsextra1hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra2HD,1_0_1_198_1518_13E_820000_0_0_0.png,novasportsextra2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra2HD Cy,1_0_1_1A8_1518_13E_820000_0_0_0.png,novasportsextra2hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra3HD,1_0_1_17D_1C84_13E_820000_0_0_0.png,novasportsextra3hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra3HD Cy,1_0_1_178_1C84_13E_820000_0_0_0.png,novasportsextra3hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra4HD,1_0_1_1BBE_17D4_13E_820000_0_0_0.png,novasportsextra4hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novasportsextra4HD Cy,1_0_1_1BD0_17D4_13E_820000_0_0_0.png,novasportsextra4hdcy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
NovastarsHD,1_0_1_3C8E_1BBC_13E_820000_0_0_0.png,novastarshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nove HD,1_0_19_10E3_3E8_13E_820000_0_0_0.png,novehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Novela Tv,1_0_1_4240_3DB8_13E_820000_0_0_0.png,novelatv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Novela Tv V1,1_0_1_423F_3DB8_13E_820000_0_0_0.png,novelatvv1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Nowa TV,1_0_1_429E_2BC0_13E_820000_0_0_0.png,nowatv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
OMAN HOLY QURAN,1_0_2_39C_2134_13E_820000_0_0_0.png,omanholyquran.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
OMAN TV HD,1_0_1_398_2134_13E_820000_0_0_0.png,omantvhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
OPEN BEYOND HD,1_0_1_166_1C84_13E_820000_0_0_0.png,openbeyondhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
ORLER TV,1_0_1_232D_2328_13E_820000_0_0_0.png,orlertv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
OST/WEST 24,1_0_16_6F_2FA8_13E_820000_0_0_0.png,ostwest24.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
OTA TV SAT,1_0_C_4227_3DB8_13E_820000_0_0_0.png,otatvsat.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Oman English Radio R2,1_0_2_39A_2134_13E_820000_0_0_0.png,omanenglishradior2.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Oman General Radio R1,1_0_2_399_2134_13E_820000_0_0_0.png,omangeneralradior1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Oman Shabab Radio R3,1_0_2_39B_2134_13E_820000_0_0_0.png,omanshababradior3.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
One America News,1_0_1_2C1_14B4_13E_820000_0_0_0.png,oneamericanews.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
One Channel HD,1_0_1_1BC5_17D4_13E_820000_0_0_0.png,onechannelhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Oujda,1_0_2_35_2E18_B0_820000_0_0_0.png,oujda.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Outdoor Channel,1_0_1_2BE_14B4_13E_820000_0_0_0.png,outdoorchannel.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
PADEL TIME TV,1_0_1_5BE_170C_13F_820000_0_0_0.png,padeltimetv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
POWER TV,1_0_1_1151_2AF8_13E_820000_0_0_0.png,powertv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
PPV Bundle,1_0_1_2AB9_1838_FBFF_820000_0_0_0.png,ppvbundle.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
PPV Bundle2,1_0_1_2ABB_1838_FBFF_820000_0_0_0.png,ppvbundle2.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
PPV HD,1_0_1_3E30_2EE0_13E_820000_0_0_0.png,ppvhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
PR dla Zagranicy,1_0_1_1CAB_1CE8_71_820000_0_0_0.png,prdlazagranicy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
PR dla Zagranicy,1_0_2_1CA1_1CE8_71_820000_0_0_0.png,prdlazagranicy.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
PUSH REF HD 3001,1_0_1B_BB9_16A8_FBFF_820000_0_0_0.png,pushrefhd3001.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
PUSH REF SD 3000,1_0_4_BB8_16A8_FBFF_820000_0_0_0.png,pushrefsd3000.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
P_TEST,1_0_1_1A9_1518_13E_820000_0_0_0.png,ptest.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Padre Pio Tv,1_0_1_4238_3DB8_13E_820000_0_0_0.png,padrepiotv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Paramount Network Polska,1_0_1_D_1964_13E_820000_0_0_0.png,paramountnetworkpolska.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Paramount Network Polska,1_0_1_21_1964_13E_820000_0_0_0.png,paramountnetworkpolska.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Parole di Vita,1_0_1_1FE_384_13E_820000_0_0_0.png,paroledivita.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
People TV,1_0_1_206_384_13E_820000_0_0_0.png,peopletv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Perets Int.,1_0_16_8E_251C_D5_820000_0_0_0.png,peretsint.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Planete+ HD,1_0_1_3A99_514_13E_820000_0_0_0.png,planetehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Planete+ HD,1_0_1_3ACB_514_13E_820000_0_0_0.png,planetehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polo TV,1_0_1_429A_2BC0_13E_820000_0_0_0.png,polotv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polo TV,1_0_1_42C2_2BC0_13E_820000_0_0_0.png,polotv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polonia 1,1_0_1_423C_3DB8_13E_820000_0_0_0.png,polonia1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat 2 HD,1_0_1_339A_3390_71_820000_0_0_0.png,polsat2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat 2 HD,1_0_1_33AA_3390_71_820000_0_0_0.png,polsat2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat 2 HD,1_0_1_33BA_3390_71_820000_0_0_0.png,polsat2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Cafe HD,1_0_1_3396_3390_71_820000_0_0_0.png,polsatcafehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Cafe HD,1_0_1_33A6_3390_71_820000_0_0_0.png,polsatcafehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Cafe HD,1_0_1_33B6_3390_71_820000_0_0_0.png,polsatcafehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Cafe HD,1_0_1_33C6_3390_71_820000_0_0_0.png,polsatcafehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Cafe HD,1_0_1_33D6_3390_71_820000_0_0_0.png,polsatcafehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Comedy Central Extra,1_0_1_10_1964_13E_820000_0_0_0.png,polsatcomedycentralextra.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Doku HD,1_0_1_C23_1E78_71_820000_0_0_0.png,polsatdokuhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Doku HD,1_0_1_C37_1E78_71_820000_0_0_0.png,polsatdokuhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Film 2 HD,1_0_1_3E1F_2EE0_13E_820000_0_0_0.png,polsatfilm2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat Film HD,1_0_1_3398_3390_71_820000_0_0_0.png,polsatfilmhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Film HD,1_0_1_33A8_3390_71_820000_0_0_0.png,polsatfilmhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Film HD,1_0_1_33B8_3390_71_820000_0_0_0.png,polsatfilmhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Film HD,1_0_1_33C8_3390_71_820000_0_0_0.png,polsatfilmhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Games HD,1_0_1_4284_2BC0_13E_820000_0_0_0.png,polsatgameshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat Games HD,1_0_1_4285_2BC0_13E_820000_0_0_0.png,polsatgameshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat HD,1_0_1_3391_3390_71_820000_0_0_0.png,polsathd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat HD,1_0_1_33A1_3390_71_820000_0_0_0.png,polsathd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat HD,1_0_1_33B1_3390_71_820000_0_0_0.png,polsathd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Jim Jam,1_0_1_1CB7_1CE8_71_820000_0_0_0.png,polsatjimjam.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Music HD,1_0_1_4293_2BC0_13E_820000_0_0_0.png,polsatmusichd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Music HD,1_0_1_4294_2BC0_13E_820000_0_0_0.png,polsatmusichd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News 2 HD,1_0_1_3333_3390_71_820000_0_0_0.png,polsatnews2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat News 2 HD,1_0_1_3343_3390_71_820000_0_0_0.png,polsatnews2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat News 2 HD,1_0_1_3353_3390_71_820000_0_0_0.png,polsatnews2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat News 2 HD,1_0_1_3363_3390_71_820000_0_0_0.png,polsatnews2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat News HD,1_0_1_3399_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News HD,1_0_1_33A9_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News HD,1_0_1_33B9_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News HD,1_0_1_33C9_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News HD,1_0_1_33D9_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News HD,1_0_1_33E9_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News HD,1_0_1_33F9_3390_71_820000_0_0_0.png,polsatnewshd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News Polityka HD,1_0_1_1CBE_1CE8_71_820000_0_0_0.png,polsatnewspolitykahd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat News Polityka HD,1_0_1_1CBF_1CE8_71_820000_0_0_0.png,polsatnewspolitykahd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Play HD,1_0_1_3392_3390_71_820000_0_0_0.png,polsatplayhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Play HD,1_0_1_33A2_3390_71_820000_0_0_0.png,polsatplayhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Play HD,1_0_1_33B2_3390_71_820000_0_0_0.png,polsatplayhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Play HD,1_0_1_33C2_3390_71_820000_0_0_0.png,polsatplayhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Play HD,1_0_1_33D2_3390_71_820000_0_0_0.png,polsatplayhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Reality HD,1_0_1_3E21_2EE0_13E_820000_0_0_0.png,polsatrealityhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat Rodzina HD,1_0_1_1C8F_1CE8_71_820000_0_0_0.png,polsatrodzinahd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Polsat Seriale HD,1_0_1_1CAC_1CE8_71_820000_0_0_0.png,polsatserialehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Seriale HD,1_0_1_1CAD_1CE8_71_820000_0_0_0.png,polsatserialehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport 1,1_0_1_C1D_1E78_71_820000_0_0_0.png,polsatsport1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport 1,1_0_1_C2E_1E78_71_820000_0_0_0.png,polsatsport1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport 2,1_0_1_C24_1E78_71_820000_0_0_0.png,polsatsport2.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport 2,1_0_1_C28_1E78_71_820000_0_0_0.png,polsatsport2.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport 3,1_0_1_2913_1EDC_71_820000_0_0_0.png,polsatsport3.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Extra 1,1_0_1_C33_1E78_71_820000_0_0_0.png,polsatsportextra1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Extra 2,1_0_1_C34_1E78_71_820000_0_0_0.png,polsatsportextra2.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Extra 3,1_0_1_3E2B_2EE0_13E_820000_0_0_0.png,polsatsportextra3.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Extra 4,1_0_1_3E2C_2EE0_13E_820000_0_0_0.png,polsatsportextra4.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Fight HD,1_0_1_2911_1EDC_71_820000_0_0_0.png,polsatsportfighthd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport HD,1_0_19_C1E_1E78_71_820000_0_0_0.png,polsatsporthd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Premium 1,1_0_1_709_32C8_13E_820000_0_0_0.png,polsatsportpremium1.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Sport Premium 2,1_0_1_70A_32C8_13E_820000_0_0_0.png,polsatsportpremium2.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Viasat Explore HD,1_0_1_1CCA_1CE8_71_820000_0_0_0.png,polsatviasatexplorehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Viasat History HD,1_0_1_C20_1E78_71_820000_0_0_0.png,polsatviasathistoryhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat Viasat Nature HD,1_0_1_2908_1EDC_71_820000_0_0_0.png,polsatviasatnaturehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Polsat X HD,1_0_1_1C8B_1CE8_71_820000_0_0_0.png,polsatxhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
Primafila HD,1_0_19_2C4D_19C8_FBFF_820000_0_0_0.png,primafilahd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Prime TV,1_0_19_74_2_FFFF_DC92CB9_0_0_0.png,primetv.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Prime Video Sportsbar,1_0_19_1016_15E0_FBFF_820000_0_0_0.png,primevideosportsbar.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Private HD,1_0_19_1141_2AF8_13E_820000_0_0_0.png,privatehd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Private HD Nova,1_0_19_114B_2AF8_13E_820000_0_0_0.png,privatehdnova.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Private HD SBB,1_0_19_1149_2AF8_13E_820000_0_0_0.png,privatehdsbb.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Provence,1_0_1_6BC_3138_13E_820000_0_0_0.png,provence.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Puls 2 HD,1_0_1_3D5E_2C88_13E_820000_0_0_0.png,puls2hd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
QVC HD,1_0_1_4253_3DB8_13E_820000_0_0_0.png,qvchd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
Qatar TV HD,1_0_19_31E_3BC4_1_820000_0_0_0.png,qatartvhd.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Found
R Radio,1_0_2_604_1F4_FC_820000_0_0_0.png,rradio.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
R Tunisie Internatio,1_0_2_1C53_1C20_13E_820000_0_0_0.png,rtunisieinternatio.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
R Tunisie Nationale,1_0_2_1C52_1C20_13E_820000_0_0_0.png,rtunisienationale.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
R. Italia S.m.i.,1_0_A_2E4_1B58_13E_820000_0_0_0.png,ritaliasmi.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
R.BuonConsiglio,1_0_2_1C72_1C20_13E_820000_0_0_0.png,rbuonconsiglio.png,13.0E,(72) 13.0E KU-band Hotbird 13F/13G,Missing
