Channel Name,SRP Filename,SNP Filename,Position,Satellite,Status
Radio PIKA,1_0_2_11_D_1111_2120000_0_0_0.png,radiopika.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
Radio Rossii,1_0_1_46A_9_1_2120000_0_0_0.png,radiorossii.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
RadioGuberniya,1_0_2_2_321_1_2120000_0_0_0.png,radioguberniya.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
Rojhelat TV,1_0_19_5_1F4_3E8_2120000_0_0_0.png,rojhelattv.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
SD_MPEG2,1_0_1_1_1_1_2122AF0_0_0_0.png,sdmpeg2.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
Yug Molodoj,1_0_1_2_2_A_2120000_0_0_0.png,yugmolodoj.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
Za Radio,1_0_1_1_2_A_2120000_0_0_0.png,zaradio.png,53.0E,(22) 53.0E KU-band Express AM6,Missing
2X2,1_0_16_DD9A_237_70_2250000_0_0_0.png,2x2.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Big Planet,1_0_16_DD2C_236_70_2250000_0_0_0.png,bigplanet.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
CHE +0,1_0_1_F_D_1_2250000_0_0_0.png,che0.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
CHE +2,1_0_1_10_D_1_2250000_0_0_0.png,che2.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
CTI PRO CAM,1_0_C_1F83_233_70_2250000_0_0_0.png,ctiprocam.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Comedy Radio,1_0_2_DDB1_237_70_2250000_0_0_0.png,comedyradio.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Crimea 24,1_0_1_9_D_1_2250000_0_0_0.png,crimea24.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
DSI87,1_0_C_1F72_233_70_2250000_0_0_0.png,dsi87.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Dorozhnoe,1_0_2_1EA_37_64_2250000_0_0_0.png,dorozhnoe.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Europa Plus_55E,1_0_2_21C_37_64_2250000_0_0_0.png,europaplus55e.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Extreme,1_0_16_DD32_236_70_2250000_0_0_0.png,extreme.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
FON MUSIC,1_0_16_DD31_236_70_2250000_0_0_0.png,fonmusic.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
FWcontrol,1_0_2_15_D_1_2250000_0_0_0.png,fwcontrol.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
FlixSnip,1_0_16_DD36_236_70_2250000_0_0_0.png,flixsnip.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Jiuzhou 1HD SSU,1_0_C_1F68_233_70_2250000_0_0_0.png,jiuzhou1hdssu.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
KMedia,1_0_C_1F5E_233_70_2250000_0_0_0.png,kmedia.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
KazakFM,1_0_2_244_37_64_2250000_0_0_0.png,kazakfm.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
LIFESTYLE TV 5,1_0_1_5_10_55E_2250000_0_0_0.png,lifestyletv5.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Love_Tyumen,1_0_2_29E_37_64_2250000_0_0_0.png,lovetyumen.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Militsejskaja Volna FM 107.8,1_0_2_12_D_1_2250000_0_0_0.png,militsejskajavolnafm1078.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Neotion Update Service,1_0_C_25D_233_70_2250000_0_0_0.png,neotionupdateservice.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
O!,1_0_16_DBFE_233_70_2250000_0_0_0.png,o.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
OPENTEL 1740V OTA,1_0_C_1B58_233_70_2250000_0_0_0.png,opentel1740vota.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Perviy Crimea,1_0_1_A_D_1_2250000_0_0_0.png,perviycrimea.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Pervoe Radio Kubani,1_0_2_24E_37_64_2250000_0_0_0.png,pervoeradiokubani.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
RADIO SHANSON+0,1_0_2_1FE_37_64_2250000_0_0_0.png,radioshanson0.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio 7 Tyumen,1_0_2_276_37_64_2250000_0_0_0.png,radio7tyumen.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio 7_55E,1_0_2_226_37_64_2250000_0_0_0.png,radio755e.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio Crimea,1_0_2_C_D_1_2250000_0_0_0.png,radiocrimea.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio KP-Novorossiya,1_0_2_2BC_37_64_2250000_0_0_0.png,radiokpnovorossiya.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio More,1_0_2_B_D_1_2250000_0_0_0.png,radiomore.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio Record,1_0_2_39_10_55E_2250000_0_0_0.png,radiorecord.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio Tavriya.Kherson,1_0_2_28A_37_64_2250000_0_0_0.png,radiotavriyakherson.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio Vera,1_0_2_2B2_37_64_2250000_0_0_0.png,radiovera.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio Vera Tyumen,1_0_2_280_37_64_2250000_0_0_0.png,radioveratyumen.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Radio Zvezda +0,1_0_2_2A8_37_64_2250000_0_0_0.png,radiozvezda0.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Relax FM,1_0_2_DDB3_237_70_2250000_0_0_0.png,relaxfm.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Retro FM_55E,1_0_2_23A_37_64_2250000_0_0_0.png,retrofm55e.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Rline.tv,1_0_1_14_D_1_2250000_0_0_0.png,rlinetv.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SAGEM DSI74 HD,1_0_C_1F73_233_70_2250000_0_0_0.png,sagemdsi74hd.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SMiT,1_0_C_1F7F_237_70_2250000_0_0_0.png,smit.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SMiT+,1_0_C_1F80_233_70_2250000_0_0_0.png,smit.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SMiT14,1_0_C_1F81_233_70_2250000_0_0_0.png,smit14.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SOLNCE+2,1_0_1_7_D_1_2250000_0_0_0.png,solnce2.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SPro161,1_0_C_28B_233_70_2250000_0_0_0.png,spro161.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SPro162,1_0_C_291_233_70_2250000_0_0_0.png,spro162.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SSU8042J1,1_0_C_1F6A_233_70_2250000_0_0_0.png,ssu8042j1.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SSU8044J4,1_0_C_1F6C_236_70_2250000_0_0_0.png,ssu8044j4.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SSU8046J3,1_0_C_1F6E_236_70_2250000_0_0_0.png,ssu8046j3.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
SSU8048J5,1_0_C_1F70_236_70_2250000_0_0_0.png,ssu8048j5.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
STS-LOVE +0,1_0_1_D_D_1_2250000_0_0_0.png,stslove0.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
STS-LOVE +2,1_0_1_E_D_1_2250000_0_0_0.png,stslove2.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Sphere1,1_0_C_1F7C_233_70_2250000_0_0_0.png,sphere1.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Sport FM_55E,1_0_2_230_37_64_2250000_0_0_0.png,sportfm55e.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
TB 41,1_0_1_3A_10_55E_2250000_0_0_0.png,tb41.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Travel+Adventure,1_0_16_DC03_233_70_2250000_0_0_0.png,traveladventure.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
U +2,1_0_1_8_D_1_2250000_0_0_0.png,u2.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
VAHD3100S DOWNLOAD SVC,1_0_C_1F53_233_70_2250000_0_0_0.png,vahd3100sdownloadsvc.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
viju+ Sport,1_0_16_DD24_236_70_2250000_0_0_0.png,vijusport.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
Юмор FM,1_0_2_DDA5_237_70_2250000_0_0_0.png,fm.png,54.9E,(23) 54.9E KU-band G-Sat 16 & Yamal 402,Missing
ABS TV,1_0_1_18EF_2778_A_23A0000_0_0_0.png,abstv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
AMHARA RADIO,1_0_2_18D7_2778_A_23A0000_0_0_0.png,amhararadio.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
AMN FM 96.3,1_0_2_182E_2777_A_23A0000_0_0_0.png,amnfm963.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
AMN PLUS,1_0_19_1778_2775_A_23A0000_0_0_0.png,amnplus.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
AS-SUNNAH TV,1_0_1_191B_277A_A_23A0000_0_0_0.png,assunnahtv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Addis TV HD,1_0_1_18A9_2778_A_23A0000_0_0_0.png,addistvhd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Addis TV SD,1_0_1_182B_2777_A_23A0000_0_0_0.png,addistvsd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Afar TV,1_0_1_18C2_2778_A_23A0000_0_0_0.png,afartv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Amhara Hiber,1_0_1_1847_277B_1_23A0000_0_0_0.png,amharahiber.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Amhara TV,1_0_1_1905_277A_A_23A0000_0_0_0.png,amharatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
BAHIR DAR FM,1_0_2_18D2_2778_A_23A0000_0_0_0.png,bahirdarfm.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
BBC,1_0_1_1770_2775_A_23A0000_0_0_0.png,bbc.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Balageru,1_0_1_17F0_2777_A_23A0000_0_0_0.png,balageru.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Benishangul Gumuz TV,1_0_1_17F8_2777_A_23A0000_0_0_0.png,benishangulgumuztv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Bethel Miracle TV,1_0_1_183C_277B_1_23A0000_0_0_0.png,bethelmiracletv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
CATHOLIC TV ETHIOPIA,1_0_1_18E0_2778_A_23A0000_0_0_0.png,catholictvethiopia.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
DW-Radio 8,1_0_2_178E_2775_A_23A0000_0_0_0.png,dwradio8.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Debub Radio,1_0_2_18E4_2778_A_23A0000_0_0_0.png,debubradio.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Dire TV HD,1_0_1_18EE_2778_A_23A0000_0_0_0.png,diretvhd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
EOTC AON,1_0_1_192B_277A_A_23A0000_0_0_0.png,eotcaon.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
EOTC MK,1_0_1_17FE_2777_A_23A0000_0_0_0.png,eotcmk.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ERI R1,1_0_2_185E_277B_1_23A0000_0_0_0.png,erir1.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ERI R2,1_0_2_185F_277B_1_23A0000_0_0_0.png,erir2.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ERI R3,1_0_2_1860_277B_1_23A0000_0_0_0.png,erir3.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ERI R4,1_0_2_1861_277B_1_23A0000_0_0_0.png,erir4.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ETHIOPIAN NATIONAL RADIO,1_0_2_18D6_2778_A_23A0000_0_0_0.png,ethiopiannationalradio.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ETHIOPIAN RADIO,1_0_1_186F_277B_1_23A0000_0_0_0.png,ethiopianradio.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ETV Afan Oromo,1_0_1_18C5_2778_A_23A0000_0_0_0.png,etvafanoromo.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ETV Parliament,1_0_1_192E_277A_A_23A0000_0_0_0.png,etvparliament.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ETV YELIJOCH ALEM,1_0_1_17F9_2777_A_23A0000_0_0_0.png,etvyelijochalem.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
ETV languages HD,1_0_1_187E_277B_1_23A0000_0_0_0.png,etvlanguageshd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
El Shaddai,1_0_1_1839_277B_1_23A0000_0_0_0.png,elshaddai.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Evangelical TV,1_0_1_1804_2777_A_23A0000_0_0_0.png,evangelicaltv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
FANA RADIO,1_0_2_17FF_2777_A_23A0000_0_0_0.png,fanaradio.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
FANA TV,1_0_1_190D_277A_A_23A0000_0_0_0.png,fanatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
FANA TV +,1_0_1_17ED_2777_A_23A0000_0_0_0.png,fanatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
FANA TV SD +,1_0_1_190E_277A_A_23A0000_0_0_0.png,fanatvsd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
FM ADDIS 97.1,1_0_1_1870_277B_1_23A0000_0_0_0.png,fmaddis971.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
FM ADDIS 97.1,1_0_2_18D3_2778_A_23A0000_0_0_0.png,fmaddis971.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Fana FM,1_0_2_17F1_2777_A_23A0000_0_0_0.png,fanafm.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
GAMO TV,1_0_1_1881_277B_1_23A0000_0_0_0.png,gamotv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
GEDEO TV,1_0_1_1939_277A_A_23A0000_0_0_0.png,gedeotv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
GLORY OF GOD TV,1_0_1_191F_277A_A_23A0000_0_0_0.png,gloryofgodtv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
GOFA TV,1_0_1_1941_277A_A_23A0000_0_0_0.png,gofatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
HADIYA TV,1_0_1_1805_2777_A_23A0000_0_0_0.png,hadiyatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
HARIMA TV,1_0_1_191A_277A_A_23A0000_0_0_0.png,harimatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
HEAVEN TV,1_0_1_1843_277B_1_23A0000_0_0_0.png,heaventv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
HEYWET TV,1_0_1_17FA_2777_A_23A0000_0_0_0.png,heywettv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
HOLY SPIRIT TV,1_0_1_1869_277B_1_23A0000_0_0_0.png,holyspirittv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
HORNSAT NO. 2,1_0_1_1775_2775_A_23A0000_0_0_0.png,hornsatno2.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Hand of God TV,1_0_1_187B_277B_1_23A0000_0_0_0.png,handofgodtv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Harari FM 101.4,1_0_2_1886_277B_1_23A0000_0_0_0.png,hararifm1014.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Harari TV,1_0_1_183A_277B_1_23A0000_0_0_0.png,hararitv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
JESUS WONDERFUL TV,1_0_1_1842_277B_1_23A0000_0_0_0.png,jesuswonderfultv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
JPS TV,1_0_1_1853_277B_1_23A0000_0_0_0.png,jpstv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Kaffa TV,1_0_1_18ED_2778_A_23A0000_0_0_0.png,kaffatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Kaleawadi TV,1_0_1_183E_277B_1_23A0000_0_0_0.png,kaleawaditv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Kana TV HD,1_0_1_17E6_2777_A_23A0000_0_0_0.png,kanatvhd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
LJ TV WORLDWIDE,1_0_1_185D_277B_1_23A0000_0_0_0.png,ljtvworldwide.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
LJR TV,1_0_1_193B_277A_A_23A0000_0_0_0.png,ljrtv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
MINBER TV,1_0_1_191D_277A_A_23A0000_0_0_0.png,minbertv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Maezer Semay TV,1_0_1_1885_277B_1_23A0000_0_0_0.png,maezersemaytv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Merkato TV,1_0_1_193C_277A_A_23A0000_0_0_0.png,merkatotv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Nejashi TV,1_0_1_193D_277A_A_23A0000_0_0_0.png,nejashitv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
OBN GAAMMEE,1_0_1_1920_277A_A_23A0000_0_0_0.png,obngaammee.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
OBN HD,1_0_1_18A0_2778_A_23A0000_0_0_0.png,obnhd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
OBN RADIO,1_0_2_18DB_2778_A_23A0000_0_0_0.png,obnradio.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
OROMIA EDUCATION,1_0_2_18DC_2778_A_23A0000_0_0_0.png,oromiaeducation.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
PRESENCE TV,1_0_1_1815_2777_A_23A0000_0_0_0.png,presencetv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
PRIME HD,1_0_1_18E1_2778_A_23A0000_0_0_0.png,primehd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
SBC TV,1_0_1_18EB_2778_A_23A0000_0_0_0.png,sbctv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
SHILO TV,1_0_1_1848_277B_1_23A0000_0_0_0.png,shilotv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
South TV SD,1_0_1_18A8_2778_A_23A0000_0_0_0.png,southtvsd.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
South Tv,1_0_1_1906_277A_A_23A0000_0_0_0.png,southtv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Southwest TV,1_0_1_1887_277B_1_23A0000_0_0_0.png,southwesttv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
TESFA TV,1_0_1_1938_277A_A_23A0000_0_0_0.png,tesfatv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
TV IFAA FAYYINAA,1_0_1_1931_277A_A_23A0000_0_0_0.png,tvifaafayyinaa.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Tinsae TV,1_0_1_1942_277A_A_23A0000_0_0_0.png,tinsaetv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
Winners Way TV,1_0_1_184E_277B_1_23A0000_0_0_0.png,winnerswaytv.png,57.0E,(24) 57.0E KU-band NSS 12,Missing
3855V SID 0x01,1_0_1_1_1_0_23B0F0F_0_0_0.png,3855vsid0x01.png,57.1E,(109) 57.0E C-band NSS 12,Missing
51 BFBS Radio,1_0_2_1FC3_3_11_23B0000_0_0_0.png,51bfbsradio.png,57.1E,(109) 57.0E C-band NSS 12,Missing
52 BFBS Radio 2,1_0_2_1FBC_3_11_23B0000_0_0_0.png,52bfbsradio2.png,57.1E,(109) 57.0E C-band NSS 12,Missing
53 BFBS UK National,1_0_2_1FBF_3_11_23B0000_0_0_0.png,53bfbsuknational.png,57.1E,(109) 57.0E C-band NSS 12,Missing
61 BFBS Ops,1_0_2_1FB9_3_11_23B0000_0_0_0.png,61bfbsops.png,57.1E,(109) 57.0E C-band NSS 12,Missing
62,1_0_2_1FBA_3_11_23B0000_0_0_0.png,62.png,57.1E,(109) 57.0E C-band NSS 12,Missing
63,1_0_2_1FC1_3_11_23B0000_0_0_0.png,63.png,57.1E,(109) 57.0E C-band NSS 12,Missing
64 BFBS Falklands,1_0_2_1FCA_3_11_23B0000_0_0_0.png,64bfbsfalklands.png,57.1E,(109) 57.0E C-band NSS 12,Missing
65,1_0_2_1FBD_3_11_23B0000_0_0_0.png,65.png,57.1E,(109) 57.0E C-band NSS 12,Missing
66,1_0_2_1FC2_3_11_23B0000_0_0_0.png,66.png,57.1E,(109) 57.0E C-band NSS 12,Missing
67 BFBS UK Bases,1_0_2_1FBB_3_11_23B0000_0_0_0.png,67bfbsukbases.png,57.1E,(109) 57.0E C-band NSS 12,Missing
68,1_0_2_1FD4_3_11_23B0000_0_0_0.png,68.png,57.1E,(109) 57.0E C-band NSS 12,Missing
69 BFBS Gurkha Radio,1_0_2_1FC5_3_11_23B0000_0_0_0.png,69bfbsgurkharadio.png,57.1E,(109) 57.0E C-band NSS 12,Missing
71 BFBS Beats,1_0_2_1FC4_3_11_23B0000_0_0_0.png,71bfbsbeats.png,57.1E,(109) 57.0E C-band NSS 12,Missing
72 BFBS Edge,1_0_2_1FC6_3_11_23B0000_0_0_0.png,72bfbsedge.png,57.1E,(109) 57.0E C-band NSS 12,Missing
73 BFBS Rewind,1_0_2_1FC7_3_11_23B0000_0_0_0.png,73bfbsrewind.png,57.1E,(109) 57.0E C-band NSS 12,Missing
74 BFBS Samishran,1_0_2_1FC9_3_11_23B0000_0_0_0.png,74bfbssamishran.png,57.1E,(109) 57.0E C-band NSS 12,Missing
75 BFBS Best of British,1_0_2_1FBE_3_11_23B0000_0_0_0.png,75bfbsbestofbritish.png,57.1E,(109) 57.0E C-band NSS 12,Missing
81,1_0_2_1FCB_3_11_23B0000_0_0_0.png,81.png,57.1E,(109) 57.0E C-band NSS 12,Missing
82,1_0_2_1FCC_3_11_23B0000_0_0_0.png,82.png,57.1E,(109) 57.0E C-band NSS 12,Missing
83,1_0_2_1FCD_3_11_23B0000_0_0_0.png,83.png,57.1E,(109) 57.0E C-band NSS 12,Missing
84,1_0_2_1FCE_3_11_23B0000_0_0_0.png,84.png,57.1E,(109) 57.0E C-band NSS 12,Missing
85,1_0_2_1FCF_3_11_23B0000_0_0_0.png,85.png,57.1E,(109) 57.0E C-band NSS 12,Missing
86,1_0_2_1FD0_3_11_23B0000_0_0_0.png,86.png,57.1E,(109) 57.0E C-band NSS 12,Missing
87,1_0_2_1FD1_3_11_23B0000_0_0_0.png,87.png,57.1E,(109) 57.0E C-band NSS 12,Missing
88,1_0_2_1FD2_3_11_23B0000_0_0_0.png,88.png,57.1E,(109) 57.0E C-band NSS 12,Missing
91,1_0_2_1FD3_3_11_23B0000_0_0_0.png,91.png,57.1E,(109) 57.0E C-band NSS 12,Missing
92,1_0_2_1FC0_3_11_23B0000_0_0_0.png,92.png,57.1E,(109) 57.0E C-band NSS 12,Missing
93,1_0_2_1FC8_3_11_23B0000_0_0_0.png,93.png,57.1E,(109) 57.0E C-band NSS 12,Missing
94,1_0_2_1FD5_3_11_23B0000_0_0_0.png,94.png,57.1E,(109) 57.0E C-band NSS 12,Missing
95,1_0_2_1FD6_3_11_23B0000_0_0_0.png,95.png,57.1E,(109) 57.0E C-band NSS 12,Missing
99(DATA),1_0_C_1064_3_11_23B0000_0_0_0.png,99data.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AFN Eagle,1_0_2_140_65_12_23B0000_0_0_0.png,afneagle.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AFN Music Service 1,1_0_2_142_65_12_23B0000_0_0_0.png,afnmusicservice1.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AFN Music Service 2,1_0_2_143_65_12_23B0000_0_0_0.png,afnmusicservice2.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AFN|prime,1_0_16_12E_65_12_23B0000_0_0_0.png,afnprime.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AMMA,1_0_1_1_1_FFFF_23B0F5C_0_0_0.png,amma.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AMN,1_0_1_1_1_1_23B8F12_0_0_0.png,amn.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AMN PLUS,1_0_1_2_1_1_23B8F12_0_0_0.png,amnplus.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AU CH NEWS,1_0_1_71_2_1_23B0000_0_0_0.png,auchnews.png,57.1E,(109) 57.0E C-band NSS 12,Missing
AU COMEDY AND DRAMA,1_0_1_78_2_1_23B0000_0_0_0.png,aucomedyanddrama.png,57.1E,(109) 57.0E C-band NSS 12,Missing
BBC News Burmese,1_0_1_4_1_1_23B103F_0_0_0.png,bbcnewsburmese.png,57.1E,(109) 57.0E C-band NSS 12,Missing
BRIT BOX,1_0_1_80_2_1_23B0000_0_0_0.png,britbox.png,57.1E,(109) 57.0E C-band NSS 12,Missing
Benishangul Gumuz TV,1_0_1_1_1_1_23B8EE5_0_0_0.png,benishangulgumuztv.png,57.1E,(109) 57.0E C-band NSS 12,Missing
CANAL24H,1_0_1_77_2_1_23B0000_0_0_0.png,canal24h.png,57.1E,(109) 57.0E C-band NSS 12,Missing
