Frequency,Polarization,SymbolRate,FEC,System,SID,ServiceName,Type,Encryption
11509,V,22000,5/6,DVB-S,7012,Arirang World,1,FTA
11523,H,22000,2/3,DVB-S2,28332,WDR Fernsehen Köln,1,FTA
11523,H,22000,2/3,DVB-S2,28333,WDR Studio Aachen,1,FTA
11523,H,22000,2/3,DVB-S2,28334,WDR Studio Bielefeld,1,FTA
11523,H,22000,2/3,DVB-S2,28335,WDR Studio Bonn,1,FTA
11523,H,22000,2/3,DVB-S2,28336,WDR Studio Dortmund,1,FTA
11523,H,22000,2/3,DVB-S2,28337,WDR Studio Duisburg,1,FTA
11523,H,22000,2/3,DVB-S2,28338,WDR Studio Düsseldorf,1,FTA
11523,H,22000,2/3,DVB-S2,28339,WDR Studio Essen,1,FTA
11523,H,22000,2/3,DVB-S2,28340,WDR Studio Münster,1,FTA
11523,H,22000,2/3,DVB-S2,28341,WDR Studio Siegen,1,FTA
11523,H,22000,2/3,DVB-S2,28342,WDR Studio Wuppertal,1,FTA
11538,V,22000,5/6,DVB-S,6901,Arirang World,1,FTA
11538,V,22000,5/6,DVB-S,6905,France 24 Français,1,FTA
11538,V,22000,5/6,DVB-S,6906,France 24 English,1,FTA
11538,V,22000,5/6,DVB-S,6915,TV5Monde Europe,1,FTA
11538,V,22000,5/6,DVB-S,6918,TRT World,1,FTA
11553,H,22000,2/3,DVB-S2,5800,Augsburg TV,1,FTA
11553,H,22000,2/3,DVB-S2,5801,München TV,1,FTA
11553,H,22000,2/3,DVB-S2,5804,TV Ingolstadt,1,FTA
11553,H,22000,2/3,DVB-S2,5807,Niederbayern TV Satellit,1,FTA
11553,H,22000,2/3,DVB-S2,5808,OTVA,1,FTA
11553,H,22000,2/3,DVB-S2,5809,Franken Plus,1,FTA
11582,H,22000,2/3,DVB-S2,10325,Bayerisches Fernsehen Süd,1,FTA
11582,H,22000,2/3,DVB-S2,10326,Bayerisches Fernsehen Nord,1,FTA
11582,H,22000,2/3,DVB-S2,10327,NDR Fernsehen Niedersachsen,1,FTA
11582,H,22000,2/3,DVB-S2,10328,NDR Fernsehen Mecklenburg-Vorpommern,1,FTA
11582,H,22000,2/3,DVB-S2,10329,NDR Fernsehen Hamburg,1,FTA
11582,H,22000,2/3,DVB-S2,10330,NDR Fernsehen Schleswig-Holstein,1,FTA
11582,H,22000,2/3,DVB-S2,10331,Phoenix,1,FTA
11671,H,22000,2/3,DVB-S2,5300,Sat. 1 Österreich,1,Encrypted
11671,H,22000,2/3,DVB-S2,5301,ProSieben Austria,1,Encrypted
11671,H,22000,2/3,DVB-S2,5303,Puls 4,1,Encrypted
11671,H,22000,2/3,DVB-S2,5304,Puls 24,1,Encrypted
11671,H,22000,2/3,DVB-S2,5309,Sixx Austria,1,FTA
11671,H,22000,2/3,DVB-S2,5310,Sat. 1 Gold Österreich,1,FTA
11671,H,22000,2/3,DVB-S2,5311,ProSieben Maxx Austria,1,FTA
11671,H,22000,2/3,DVB-S2,5312,Kabel Eins Doku Austria,1,FTA
11694,V,940,1/2,DVB-S,1000,Deutschlandfunk,2,FTA
11694,V,940,1/2,DVB-S,2000,Deutschlandfunk Kultur,2,FTA
11695,V,285,7/8,DVB-S,1000,Radio NRW,2,FTA
11739,V,27500,3/4,DVB-S,6101,CNN International Europe,1,FTA
11758,H,27500,9/1,DVB-S2,22,Heimatkanal,1,Encrypted
11758,H,27500,9/1,DVB-S2,133,Beate Uhse TV,1,Encrypted
11758,H,27500,9/1,DVB-S2,139,Sky Cinema Family,1,Encrypted
11758,H,27500,9/1,DVB-S2,141,Sky Sport Mix,1,Encrypted
11758,H,27500,9/1,DVB-S2,147,Sky One,1,Encrypted
11758,H,27500,9/1,DVB-S2,278,Sky Sport Bundesliga 2,1,Encrypted
11758,H,27500,9/1,DVB-S2,402,Crime + Investigation Deutschland,1,Encrypted
11758,H,27500,9/1,DVB-S2,518,Romance TV Deutschland,1,Encrypted
11778,V,29500,9/1,DVB-S2,5700,DW English,1,FTA
11778,V,29500,9/1,DVB-S2,5701,TV Monaco,1,FTA
11778,V,29500,9/1,DVB-S2,5703,Cubavisión Internacional,1,FTA
11778,V,29500,9/1,DVB-S2,5710,CNN International Europe,1,FTA
11798,H,27500,9/1,DVB-S2,101,Universal TV Deutschland,1,Encrypted
11798,H,27500,9/1,DVB-S2,123,Warner TV Serie,1,Encrypted
11798,H,27500,9/1,DVB-S2,137,Sky Sport Bundesliga 8,1,Encrypted
11798,H,27500,9/1,DVB-S2,552,Sky Sport Bundesliga UHD,1,Encrypted
11798,H,27500,9/1,DVB-S2,553,Sky Sport UHD,1,Encrypted
11836,H,27500,3/4,DVB-S,28106,Dokusat,1,FTA
11836,H,27500,3/4,DVB-S,28107,Volksmusik TV,1,FTA
11836,H,27500,3/4,DVB-S,28110,Astra Demo,1,FTA
11836,H,27500,3/4,DVB-S,28113,Genius Family,1,FTA
11856,V,29700,2/3,DVB-S2,8204,NRJ Hits,1,Encrypted
11856,V,29700,2/3,DVB-S2,8205,Canal+ Golf,1,Encrypted
11856,V,29700,2/3,DVB-S2,8207,France 3 Bretagne,1,Encrypted
11856,V,29700,2/3,DVB-S2,8209,RMC Découverte,1,Encrypted
11856,V,29700,2/3,DVB-S2,8210,BeIn Sports 2 France,1,Encrypted
11856,V,29700,2/3,DVB-S2,8211,BeIn Sports 3 France,1,Encrypted
11856,V,29700,2/3,DVB-S2,8212,TFX,1,Encrypted
11856,V,29700,2/3,DVB-S2,8213,TMC,1,Encrypted
11856,V,29700,2/3,DVB-S2,8214,France 2,1,Encrypted
11895,V,29700,2/3,DVB-S2,8301,BFM TV,1,Encrypted
11895,V,29700,2/3,DVB-S2,8305,Canal + Live 7,1,Encrypted
11895,V,29700,2/3,DVB-S2,8306,Canal + Live 8,1,Encrypted
11895,V,29700,2/3,DVB-S2,8307,Canal + Live 9,1,Encrypted
11895,V,29700,2/3,DVB-S2,8309,RMC Story,1,Encrypted
11895,V,29700,2/3,DVB-S2,8310,L'Équipe,1,Encrypted
11895,V,29700,2/3,DVB-S2,8314,Canal + Grand Écran,1,Encrypted
11895,V,29700,2/3,DVB-S2,8315,France 3 Aquitaine,1,Encrypted
11895,V,29700,2/3,DVB-S2,8316,Canal + Live 10,1,Encrypted
11895,V,29700,2/3,DVB-S2,8317,Canal + Box Office,1,Encrypted
11895,V,29700,2/3,DVB-S2,8318,Canal + Live 6,1,Encrypted
11895,V,29700,2/3,DVB-S2,8321,ARTE Français,1,Encrypted
11895,V,29700,2/3,DVB-S2,8323,Gulli,1,Encrypted
11914,H,27500,9/1,DVB-S2,13,Sky Crime,1,Encrypted
11914,H,27500,9/1,DVB-S2,17,Sky Sport F1,1,Encrypted
11914,H,27500,9/1,DVB-S2,118,Sky Nature,1,Encrypted
11914,H,27500,9/1,DVB-S2,129,Sky Sport Top Event,1,Encrypted
11914,H,27500,9/1,DVB-S2,130,National Geographic Deutschland,1,Encrypted
11914,H,27500,9/1,DVB-S2,131,Sky Cinema Premiere,1,Encrypted
11914,H,27500,9/1,DVB-S2,262,Sky Sport Austria 8,1,Encrypted
11914,H,27500,9/1,DVB-S2,267,Sky Sport Bundesliga 1,1,Encrypted
11914,H,27500,9/1,DVB-S2,268,Sky Sport 1,1,Encrypted
11914,H,27500,9/1,DVB-S2,317,Sky Sport Bundesliga 6,1,Encrypted
11914,H,27500,9/1,DVB-S2,318,Sky Sport 6,1,Encrypted
11934,V,29700,2/3,DVB-S2,8901,MTV France,1,Encrypted
11934,V,29700,2/3,DVB-S2,8902,TV5Monde France Belgique Suisse Monaco,1,FTA
11934,V,29700,2/3,DVB-S2,8905,France 3 Picardie,1,Encrypted
11934,V,29700,2/3,DVB-S2,8906,France 3 Paris Ile-de-France,1,Encrypted
11934,V,29700,2/3,DVB-S2,8908,France 3 Poitou-Charentes,1,Encrypted
11934,V,29700,2/3,DVB-S2,8909,Canal + France clair Canal,1,FTA
11934,V,29700,2/3,DVB-S2,8910,Canal + Docs,1,Encrypted
11934,V,29700,2/3,DVB-S2,8911,France 3 Champagne-Ardenne,1,Encrypted
11934,V,29700,2/3,DVB-S2,8912,France 3 Haute-Normandie,1,Encrypted
11934,V,29700,2/3,DVB-S2,8913,France 3 Alsace,1,Encrypted
11934,V,29700,2/3,DVB-S2,8914,France 3 Midi-Pyrénées,1,Encrypted
11934,V,29700,2/3,DVB-S2,8916,Comédie +,1,Encrypted
11934,V,29700,2/3,DVB-S2,8918,Mezzo,1,Encrypted
11934,V,29700,2/3,DVB-S2,8921,France 3 Franche-Comté,1,Encrypted
11934,V,29700,2/3,DVB-S2,8922,France 3 Bourgogne,1,Encrypted
11934,V,29700,2/3,DVB-S2,8923,France 3 Alpes,1,Encrypted
11934,V,29700,2/3,DVB-S2,8924,France 3 Limousin,1,Encrypted
11934,V,29700,2/3,DVB-S2,8925,France 3 Lorraine,1,Encrypted
11934,V,29700,2/3,DVB-S2,8926,Novo 19,1,Encrypted
11934,V,29700,2/3,DVB-S2,8927,France 3 NoA,1,Encrypted
11934,V,29700,2/3,DVB-S2,8928,France 3 Centre-Val de Loire,1,Encrypted
11934,V,29700,2/3,DVB-S2,8929,France 3 Côte d'Azur,1,Encrypted
11954,H,27500,3/4,DVB-S,28006,Astra Demo,1,FTA
11973,V,27500,3/4,DVB-S,28652,Comedy Central Deutschland,1,Encrypted
11973,V,27500,3/4,DVB-S,28653,Comedy Central Deutschland,1,Encrypted
11973,V,27500,3/4,DVB-S,28654,MTV Germany,1,Encrypted
11973,V,27500,3/4,DVB-S,28655,MTV Germany,1,Encrypted
11973,V,27500,3/4,DVB-S,28663,Nick Jr Europe,1,Encrypted
11973,V,27500,3/4,DVB-S,28665,Nick Jr Europe,1,Encrypted
11973,V,27500,3/4,DVB-S,28667,Nick Jr Europe,1,Encrypted
11973,V,27500,3/4,DVB-S,28671,MTV Germany,1,FTA
11973,V,27500,3/4,DVB-S,28676,Comedy Central Deutschland,1,FTA
11973,V,27500,3/4,DVB-S,28680,Nickelodeon Deutschland,1,FTA
11992,H,27500,9/1,DVB-S2,27,Nicktoons Deutschland,1,Encrypted
11992,H,27500,9/1,DVB-S2,110,Sky Atlantic,1,Encrypted
11992,H,27500,9/1,DVB-S2,111,Sky Cinema Highlights,1,Encrypted
11992,H,27500,9/1,DVB-S2,112,Sky Documentaries,1,Encrypted
11992,H,27500,9/1,DVB-S2,114,Sky Sport Tennis,1,Encrypted
11992,H,27500,9/1,DVB-S2,127,13th Street Deutschland,1,Encrypted
11992,H,27500,9/1,DVB-S2,144,Sky Sport Golf,1,Encrypted
11992,H,27500,9/1,DVB-S2,329,Sky Sport Austria 2,1,Encrypted
12012,V,29700,2/3,DVB-S2,8801,Canal + France,1,Encrypted
12012,V,29700,2/3,DVB-S2,8803,Canal + Cinéma(s) France,1,Encrypted
12012,V,29700,2/3,DVB-S2,8804,Canal + Sport France,1,Encrypted
12012,V,29700,2/3,DVB-S2,8805,Canal + Kids,1,Encrypted
12012,V,29700,2/3,DVB-S2,8807,Ciné+ Frisson,1,Encrypted
12012,V,29700,2/3,DVB-S2,8809,Ciné+ Classic,1,Encrypted
12012,V,29700,2/3,DVB-S2,8810,Canal + Box Office,1,Encrypted
12012,V,29700,2/3,DVB-S2,8814,Canal + France,1,Encrypted
12012,V,29700,2/3,DVB-S2,8816,France 3 Corse Via Stella,1,Encrypted
12012,V,29700,2/3,DVB-S2,8817,Canal + Foot,1,Encrypted
12032,H,27500,9/1,DVB-S2,23,Sky Krimi,1,Encrypted
12032,H,27500,9/1,DVB-S2,116,Sky Cinema Action,1,Encrypted
12032,H,27500,9/1,DVB-S2,119,National Geographic Wild Deutschland,1,Encrypted
12032,H,27500,9/1,DVB-S2,140,Warner TV Film,1,Encrypted
12032,H,27500,9/1,DVB-S2,143,Sky Sport Austria 1,1,Encrypted
12032,H,27500,9/1,DVB-S2,145,Sky Sport Premier League,1,Encrypted
12032,H,27500,9/1,DVB-S2,297,Sky Sport Bundesliga 4,1,Encrypted
12032,H,27500,9/1,DVB-S2,307,Sky Sport Bundesliga 5,1,Encrypted
12032,H,27500,9/1,DVB-S2,341,Prime Video Sportsbar Deutschland,1,Encrypted
12051,V,27500,3/4,DVB-S,20002,ProSieben Austria,1,FTA
12051,V,27500,3/4,DVB-S,20004,Kabel Eins Austria,1,FTA
12051,V,27500,3/4,DVB-S,20005,Sat. 1 Österreich,1,FTA
12051,V,27500,3/4,DVB-S,20007,Puls 4,1,Encrypted
12051,V,27500,3/4,DVB-S,20008,Sat. 1 Hamburg und Schleswig-Holstein,1,FTA
12051,V,27500,3/4,DVB-S,20009,Sat. 1 Niedersachsen und Bremen,1,FTA
12051,V,27500,3/4,DVB-S,20010,Sat. 1 Rheinland-Pfalz/Hessen,1,FTA
12090,V,29700,2/3,DVB-S2,9405,France 3 Provence-Alpes,1,Encrypted
12090,V,29700,2/3,DVB-S2,9406,Eurosport 2 France,1,Encrypted
12090,V,29700,2/3,DVB-S2,9409,Planète + Crime,1,Encrypted
12090,V,29700,2/3,DVB-S2,9414,Trace Urban,1,Encrypted
12090,V,29700,2/3,DVB-S2,9416,Canal + Sport 360,1,Encrypted
12090,V,29700,2/3,DVB-S2,9417,France 3 Auvergne,1,Encrypted
12090,V,29700,2/3,DVB-S2,9420,Melody,1,Encrypted
12090,V,29700,2/3,DVB-S2,9421,Nickelodeon France,1,Encrypted
12090,V,29700,2/3,DVB-S2,9422,Dorcel XXX,1,Encrypted
12090,V,29700,2/3,DVB-S2,9423,Dorcel TV,1,Encrypted
12090,V,29700,2/3,DVB-S2,9424,Canal + Live 5,1,Encrypted
12090,V,29700,2/3,DVB-S2,9425,Canal + Live 4,1,Encrypted
12090,V,29700,2/3,DVB-S2,9426,Piwi +,1,Encrypted
12090,V,29700,2/3,DVB-S2,9427,RFM TV,1,Encrypted
12090,V,29700,2/3,DVB-S2,9428,TV Breizh,1,Encrypted
12090,V,29700,2/3,DVB-S2,9429,Planète + Aventure,1,Encrypted
12110,H,27500,3/4,DVB-S,28205,Xplore,1,FTA
12110,H,27500,3/4,DVB-S,28221,Dyn Sport Mix,1,FTA
12110,H,27500,3/4,DVB-S,28224,One Terra,1,FTA
12110,H,27500,3/4,DVB-S,28225,Deluxe Rap,1,FTA
12110,H,27500,3/4,DVB-S,28226,Deluxe Dance by Kontor,1,FTA
12110,H,27500,3/4,DVB-S,28227,Just Cooking,1,FTA
12110,H,27500,3/4,DVB-S,28228,Just Fishing,1,FTA
12110,H,27500,3/4,DVB-S,28229,Höhenrausch,1,FTA
12110,H,27500,3/4,DVB-S,28230,Crime Time,1,FTA
12110,H,27500,3/4,DVB-S,28231,Serien +,1,FTA
12148,H,27500,3/4,DVB-S,65,Deluxe Music,1,FTA
12148,H,27500,3/4,DVB-S,71,TLC Austria,1,FTA
12148,H,27500,3/4,DVB-S,73,DMAX Austria,1,FTA
12148,H,27500,3/4,DVB-S,769,Channel 21,1,FTA
12148,H,27500,3/4,DVB-S,775,Meine Einkaufswelt,1,FTA
12148,H,27500,3/4,DVB-S,160,Rock Antenne,2,FTA
12148,H,27500,3/4,DVB-S,169,Sunshine Live,2,FTA
12148,H,27500,3/4,DVB-S,170,Antenne Bayern,2,FTA
12148,H,27500,3/4,DVB-S,180,Oldie Antenne,2,FTA
12168,V,29700,2/3,DVB-S2,9302,OCS,1,Encrypted
12168,V,29700,2/3,DVB-S2,9303,M6,1,Encrypted
12168,V,29700,2/3,DVB-S2,9304,W9,1,Encrypted
12168,V,29700,2/3,DVB-S2,9305,Ushuaïa TV,1,Encrypted
12168,V,29700,2/3,DVB-S2,9306,France 2,1,Encrypted
12168,V,29700,2/3,DVB-S2,9308,Public Sénat,1,FTA
12168,V,29700,2/3,DVB-S2,9309,France 3,1,Encrypted
12168,V,29700,2/3,DVB-S2,9312,TF 1,1,Encrypted
12168,V,29700,2/3,DVB-S2,9313,Eurosport 1 France,1,Encrypted
12168,V,29700,2/3,DVB-S2,9314,BeIn Sports 1 France,1,Encrypted
12168,V,29700,2/3,DVB-S2,9316,France 3 Languedoc-Roussillon,1,Encrypted
12168,V,29700,2/3,DVB-S2,9320,France 4,1,Encrypted
12168,V,29700,2/3,DVB-S2,9321,France 3 Rhône-Alpes,1,Encrypted
12168,V,29700,2/3,DVB-S2,9322,France 3 Nord Pas-de-Calais,1,Encrypted
12188,H,27500,3/4,DVB-S,12003,RTL Deutschland,1,FTA
12188,H,27500,3/4,DVB-S,12004,RTL West,1,FTA
12188,H,27500,3/4,DVB-S,12005,RTL Nord Niedersachsen & Bremen,1,FTA
12188,H,27500,3/4,DVB-S,12006,TV Bayern,1,FTA
12188,H,27500,3/4,DVB-S,12009,RTL Nord Hamburg & Schleswig-Holstein,1,FTA
12188,H,27500,3/4,DVB-S,12020,RTL Zwei Deutschland,1,FTA
12188,H,27500,3/4,DVB-S,12030,Toggo Plus,1,FTA
12188,H,27500,3/4,DVB-S,12040,Toggo Deutschland,1,FTA
12188,H,27500,3/4,DVB-S,12060,Vox Deutschland,1,FTA
12188,H,27500,3/4,DVB-S,12061,Nitro Deutschland,1,FTA
12188,H,27500,3/4,DVB-S,12080,RTL Up,1,FTA
12188,H,27500,3/4,DVB-S,12090,N-TV,1,FTA
12188,H,27500,3/4,DVB-S,12091,Toggo Radio,2,FTA
12207,V,29700,2/3,DVB-S2,9002,T18,1,Encrypted
12207,V,29700,2/3,DVB-S2,9004,Paris Première,1,Encrypted
12207,V,29700,2/3,DVB-S2,9005,TéléToon +,1,Encrypted
12207,V,29700,2/3,DVB-S2,9006,Planète +,1,Encrypted
12207,V,29700,2/3,DVB-S2,9007,France 3 Basse-Normandie,1,Encrypted
12207,V,29700,2/3,DVB-S2,9008,France 5,1,Encrypted
12207,V,29700,2/3,DVB-S2,9009,LCI,1,Encrypted
12207,V,29700,2/3,DVB-S2,9010,InfoSport +,1,Encrypted
12207,V,29700,2/3,DVB-S2,9011,France 3 Pays de la Loire,1,Encrypted
12207,V,29700,2/3,DVB-S2,9013,C Star,1,Encrypted
12207,V,29700,2/3,DVB-S2,9014,C News,1,FTA
12207,V,29700,2/3,DVB-S2,9016,XXL TV,1,Encrypted
12226,H,27500,3/4,DVB-S,28800,RTL Austria,1,FTA
12226,H,27500,3/4,DVB-S,28805,Vox Austria,1,FTA
12226,H,27500,3/4,DVB-S,28810,RTL Zwei Austria,1,FTA
12226,H,27500,3/4,DVB-S,28815,Toggo Austria,1,FTA
12226,H,27500,3/4,DVB-S,28820,Voxup,1,FTA
12226,H,27500,3/4,DVB-S,31200,Eurosport 1 Germany,1,FTA
12226,H,27500,3/4,DVB-S,31210,HSE Extra,1,FTA
12285,V,29700,2/3,DVB-S2,17020,Automoto la chaîne,1,Encrypted
12285,V,29700,2/3,DVB-S2,17021,AB 1,1,Encrypted
12285,V,29700,2/3,DVB-S2,17022,Animaux,1,Encrypted
12285,V,29700,2/3,DVB-S2,17026,Toute l'Histoire,1,Encrypted
12285,V,29700,2/3,DVB-S2,17029,Seasons,1,Encrypted
12285,V,29700,2/3,DVB-S2,17030,Action,1,Encrypted
12285,V,29700,2/3,DVB-S2,17035,RTL 9,1,Encrypted
12285,V,29700,2/3,DVB-S2,17036,Chasse & Pêche,1,Encrypted
12285,V,29700,2/3,DVB-S2,17037,Histoire TV,1,Encrypted
12285,V,29700,2/3,DVB-S2,17038,Canal J,1,Encrypted
12285,V,29700,2/3,DVB-S2,17039,6ter,1,Encrypted
12285,V,29700,2/3,DVB-S2,17040,Franceinfo:,1,Encrypted
12285,V,29700,2/3,DVB-S2,17041,TF 1 Séries Films,1,Encrypted
12285,V,29700,2/3,DVB-S2,9109,Sud Radio,2,FTA
12285,V,29700,2/3,DVB-S2,9142,BBC World Service English Europe,2,FTA
12285,V,29700,2/3,DVB-S2,9144,Melody Vintage Radio,2,FTA
12285,V,29700,2/3,DVB-S2,9153,Mouv',2,FTA
12285,V,29700,2/3,DVB-S2,9154,France Musique,2,FTA
12285,V,29700,2/3,DVB-S2,9155,FIP,2,FTA
12285,V,29700,2/3,DVB-S2,9156,Franceinfo:,2,FTA
12285,V,29700,2/3,DVB-S2,9157,France Inter,2,FTA
12285,V,29700,2/3,DVB-S2,9158,France Culture,2,FTA
12285,V,29700,2/3,DVB-S2,9159,Ici Paris Île-de-France,2,FTA
12285,V,29700,2/3,DVB-S2,9163,Radio France Internationale,2,FTA
12285,V,29700,2/3,DVB-S2,9164,Radio Classique,2,FTA
12285,V,29700,2/3,DVB-S2,9166,Europe 1,2,FTA
12285,V,29700,2/3,DVB-S2,9168,Rire & Chansons,2,FTA
12285,V,29700,2/3,DVB-S2,9175,TSF Jazz,2,FTA
12285,V,29700,2/3,DVB-S2,9177,Jazz Radio,2,FTA
12285,V,29700,2/3,DVB-S2,9178,Radio Nova,2,FTA
12285,V,29700,2/3,DVB-S2,9179,Radio FG,2,FTA
12285,V,29700,2/3,DVB-S2,9180,Radio Contact,2,FTA
12285,V,29700,2/3,DVB-S2,9181,Nostalgie,2,FTA
12285,V,29700,2/3,DVB-S2,9182,NRJ France,2,FTA
12285,V,29700,2/3,DVB-S2,9183,RFM,2,FTA
12285,V,29700,2/3,DVB-S2,9184,Europe 2,2,FTA
12285,V,29700,2/3,DVB-S2,9185,Chérie FM,2,FTA
12285,V,29700,2/3,DVB-S2,9187,Skyrock,2,FTA
12285,V,29700,2/3,DVB-S2,9194,Radio Notre Dame,2,FTA
12285,V,29700,2/3,DVB-S2,9198,Beur FM,2,FTA
12304,H,27500,9/1,DVB-S2,28,Cartoonito Deutschland,1,Encrypted
12304,H,27500,9/1,DVB-S2,105,Sky Sport Bundesliga,1,Encrypted
12304,H,27500,9/1,DVB-S2,107,Sky Cinema Classics,1,Encrypted
12304,H,27500,9/1,DVB-S2,108,Sky Sport News,1,Encrypted
12304,H,27500,9/1,DVB-S2,126,Sky Sci-Fi,1,Encrypted
12304,H,27500,9/1,DVB-S2,237,Sky Sport Austria 7,1,Encrypted
12304,H,27500,9/1,DVB-S2,287,Sky Sport Bundesliga 3,1,Encrypted
12304,H,27500,9/1,DVB-S2,288,Sky Sport 3,1,Encrypted
12304,H,27500,9/1,DVB-S2,327,Sky Sport Bundesliga 7,1,Encrypted
12304,H,27500,9/1,DVB-S2,328,Sky Sport 7,1,Encrypted
12324,V,29700,2/3,DVB-S2,9601,Olympia TV,1,Encrypted
12324,V,29700,2/3,DVB-S2,9602,BeIn Sports Max 4 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9603,BeIn Sports Max 5 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9604,BeIn Sports Max 6 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9605,BeIn Sports Max 7 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9606,BeIn Sports Max 8 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9607,BeIn Sports Max 9 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9608,BeIn Sports Max 10 France,1,Encrypted
12324,V,29700,2/3,DVB-S2,9609,Ciné+ Festival,1,Encrypted
12324,V,29700,2/3,DVB-S2,9610,Ciné+ Family,1,Encrypted
12324,V,29700,2/3,DVB-S2,9611,Ciné+ Émotion,1,Encrypted
12324,V,29700,2/3,DVB-S2,9612,Série Club,1,Encrypted
12324,V,29700,2/3,DVB-S2,9613,Vixen,1,Encrypted
12324,V,29700,2/3,DVB-S2,9614,Union TV,1,Encrypted
12324,V,29700,2/3,DVB-S2,9616,Novelas TV,1,Encrypted
12324,V,29700,2/3,DVB-S2,9617,La Chaîne Météo,1,Encrypted
12324,V,29700,2/3,DVB-S2,9619,Canal + Live 3,1,Encrypted
12344,H,27500,9/1,DVB-S2,2000,Eurosport 1 Germany,1,Encrypted
12344,H,27500,9/1,DVB-S2,2002,Eurosport 1 Germany,1,Encrypted
12344,H,27500,9/1,DVB-S2,2020,DMAX Deutschland,1,Encrypted
12344,H,27500,9/1,DVB-S2,2022,DMAX Deutschland,1,Encrypted
12344,H,27500,9/1,DVB-S2,2030,Tele 5,1,Encrypted
12344,H,27500,9/1,DVB-S2,2032,Tele 5,1,Encrypted
12344,H,27500,9/1,DVB-S2,2040,TLC Germany,1,Encrypted
12344,H,27500,9/1,DVB-S2,2042,TLC Germany,1,Encrypted
12344,H,27500,9/1,DVB-S2,2050,HGTV Deutschland,1,FTA
12382,H,27500,3/4,DVB-S2,113,History HD Deutschland,1,Encrypted
12382,H,27500,3/4,DVB-S2,122,DAZN 2 Deutschland,1,Encrypted
12382,H,27500,3/4,DVB-S2,132,DAZN 1 Deutschland,1,Encrypted
12382,H,27500,3/4,DVB-S2,136,Warner TV Comedy,1,Encrypted
12382,H,27500,3/4,DVB-S2,142,Sky Showcase,1,Encrypted
12382,H,27500,3/4,DVB-S2,168,Motorvision+,1,Encrypted
12382,H,27500,3/4,DVB-S2,257,Sky Sport Bundesliga 9,1,Encrypted
12382,H,27500,3/4,DVB-S2,271,Sky Sport Bundesliga 10,1,Encrypted
12382,H,27500,3/4,DVB-S2,401,Jukebox,1,Encrypted
12382,H,27500,3/4,DVB-S2,404,Cartoon Network Northern Europe,1,Encrypted
12402,V,29700,2/3,DVB-S2,10001,Canal + Live 1,1,Encrypted
12402,V,29700,2/3,DVB-S2,10002,A la une,1,FTA
12402,V,29700,2/3,DVB-S2,10004,Polar +,1,Encrypted
12402,V,29700,2/3,DVB-S2,10005,Nicktoons France,1,Encrypted
12402,V,29700,2/3,DVB-S2,10006,Nickelodeon Junior France,1,Encrypted
12402,V,29700,2/3,DVB-S2,10007,Equidia,1,Encrypted
12402,V,29700,2/3,DVB-S2,10008,Mezzo Live,1,Encrypted
12402,V,29700,2/3,DVB-S2,10009,Man-X,1,Encrypted
12402,V,29700,2/3,DVB-S2,10010,Téva,1,Encrypted
12402,V,29700,2/3,DVB-S2,10011,Pink X,1,Encrypted
12402,V,29700,2/3,DVB-S2,10013,Canal + Live 2,1,Encrypted
12402,V,29700,2/3,DVB-S2,10014,Europe 2 Pop TV,1,Encrypted
12402,V,29700,2/3,DVB-S2,10016,Europe 1 TV,1,FTA
12422,H,27500,3/4,DVB-S,28306,Astra Demo,1,FTA
12460,H,27500,3/4,DVB-S,48,N24 Doku,1,FTA
12460,H,27500,3/4,DVB-S,62,EWTN auf Deutsch,1,FTA
12460,H,27500,3/4,DVB-S,659,Handystar,1,FTA
12460,H,27500,3/4,DVB-S,662,1-2-3 TV,1,FTA
12460,H,27500,3/4,DVB-S,764,Anixe +,1,FTA
12460,H,27500,3/4,DVB-S,772,TLC Germany,1,FTA
12460,H,27500,3/4,DVB-S,776,DMF,1,FTA
12460,H,27500,3/4,DVB-S,1793,Disney Channel Deutschland,1,FTA
12460,H,27500,3/4,DVB-S,1794,QVC Deutschland,1,FTA
12460,H,27500,3/4,DVB-S,173,Klassik Radio,2,FTA
12480,V,27500,3/4,DVB-S,32,Sonnenklar TV,1,FTA
12480,V,27500,3/4,DVB-S,40,HSE,1,FTA
12480,V,27500,3/4,DVB-S,46,Handystar 2,1,FTA
12480,V,27500,3/4,DVB-S,47,Regio TV Satellit,1,FTA
12480,V,27500,3/4,DVB-S,51,Tele 5,1,FTA
12480,V,27500,3/4,DVB-S,63,DMAX Deutschland,1,FTA
12480,V,27500,3/4,DVB-S,76,Baden TV,1,FTA
12480,V,27500,3/4,DVB-S,77,HSE Trend,1,FTA
12480,V,27500,3/4,DVB-S,661,Spirit TV,1,FTA
12480,V,27500,3/4,DVB-S,900,Sport 1,1,FTA
12515,H,22000,5/6,DVB-S,4101,BVN Europa,1,FTA
12515,H,22000,5/6,DVB-S,4102,AB 3,1,Encrypted
12515,H,22000,5/6,DVB-S,4105,Inplus,1,Encrypted
12515,H,22000,5/6,DVB-S,4106,Inplus,1,Encrypted
